JOB;EYE;TIMESTAMP;LMMEASDONE;POLAR;TINT;CRIB;LTYPE;LDVEN;LNAME;ENGLOC;LIND;SBOCIN;SBOCUP;ERDRIN;ERDRUP;ERNRIN;ERNRUP;BEROCIN;BEROCUP;BEROCA;LDDRSPH;LDDRCYL;LDDRAX;LDNRSPH;LDNRCYL;LDNRAX;LDPRSPH;LDPRCYL;LDPRAX;LDPRVH;LDPRVV;LDADD;INSDRSPH;INSDRCYL;INSDRAX;INSDRPRVH;INSDRPRVV;INSNRSPH;INSNRCYL;INSNRAX;INSNRPRVH;INSNRPRVV;INSPRSPH;INSPRCYL;INSPRAX;INSPRVH;INSPRVV;INSADD;POS34VALID;POS34X;POS34Y;POS34T;TPERR34X;TPERR34Y;TPERR34T;POS34MANU;POSPEVALID;POSPEX;POSPEY;POSPET;TPERRPEX;TPERRPEY;TPERRPET;PEDIST;POSPEID;DBPVALID;DBPX;DBPY;DBPT;DBPFE;DBPSE;CCPOSPRPX;CCPOSPRPY;CCPOSPRPT;CCPOSPRPP;CCPOSDRPX;CCPOSDRPY;CCPOSDRPT;CCPOSDRPP;CCPOSNRPX;CCPOSNRPY;CCPOSNRPT;CCPOSNRPP;CCPOSDBPPRPX;CCPOSDBPPRPY;CCPOSDBPPRPT;CCPOSDBPPRPP;CCPOSDBPDRPX;CCPOSDBPDRPY;CCPOSDBPDRPT;CCPOSDBPDRPP;CCPOSDBPNRPX;CCPOSDBPNRPY;CCPOSDBPNRPT;CCPOSDBPNRPP;LFRAMEORX;LFRAMEORY;LFRAMEORZ;LFRAMEXX;LFRAMEXY;LFRAMEXZ;LFRAMEYX;LFRAMEYY;LFRAMEYZ;LFRAMEZX;LFRAMEZY;LFRAMEZZ;LFRAMEDBPORX;LFRAMEDBPORY;LFRAMEDBPORZ;LFRAMEDBPXX;LFRAMEDBPXY;LFRAMEDBPXZ;LFRAMEDBPYX;LFRAMEDBPYY;LFRAMEDBPYZ;LFRAMEDBPZX;LFRAMEDBPZY;LFRAMEDBPZZ;LMFOALDDRSEQ;LMFOALDDRCYL;LMFOALDDRAX;LMFOALDNRSEQ;LMFOALDNRCYL;LMFOALDNRAX;INSGMC;INSAV;INSGMCDBP;INSAVDBP;INSEMDRSEQ;INSEMDRCYL;INSEMNRSEQ;INSEMNRCYL
1926518;L;2017-11-20_14.54.42;True;False;;62;PR FF;INDO;10021;B;1.586;-0.145;3.82;0;8;2.5;-14;0;0;NaN;6;0;0;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;1;6.0265;0.0208;117.062;0.0652;-7.7475;6.8687;0.1008;155.084;1.5843;5.5437;5.9437;0.1507;79.949;0.0443;-3.1862;0.8822;True;0.0803069268931027;0.070159833727753;359.957022266187;-0.00244385995390253;-2.49103712736762E-17;0;0;True;-0.147526623023303;-4.00684830833446;89.8292201231719;3.16179743581994E-17;0.0346658285342687;0;50.7554;0;True;0.262868677563547;1.01146822564128;-0.701200498180683;0.0251827952589565;0.00389903671642386;0.0897574508780262;0.276534494278322;0.849962611227919;292.679057119019;0.0964654738458335;8.04458910979875;1.39740909488543;76.2433617663338;-2.37855063370564;-13.4734119893425;3.8241250918721;267.045855938916;-0.163039155518105;-0.741823980046964;1.08691892097883;283.985299344711;-0.250521715711213;7.02426985879267;1.10078382191439;77.3021378989558;-2.4699663678378;-14.5474576810189;4.00988343240538;266.97198219356;0.123414197812303;0.196002324192044;5.43997541296073;0.9999702269281;-0.00112243633975957;-0.00763448714896852;0.000756014211211162;0.998855191058346;-0.0478302805585335;0.00767943356485524;0.0478230847233715;0.998826300648749;-0.135789815389826;-0.851217506600141;5.48387226698594;0.999929848303269;0.0110082438548991;-0.00437230367557831;-0.0111463903189095;0.999395183230613;-0.032939728570655;0.00400705066837451;0.0329861531961667;0.999447776145537;5.97628959277214;0.0331239882509339;86.9207411575579;6.16165844527557;0.178314972424627;167.128675099453;0.019;0.09;0.009;0.11;0.102;0.001;0.105;0.025
1926518;R;2017-11-20_14.54.42;True;False;;59;PR FF;INDO;10021;B;1.586;2.197;3.932;0;8;2.5;-14;0;0;NaN;6;-2;45;NaN;NaN;NaN;NaN;NaN;NaN;0;-3;2;6.0478;-2.0131;45.251;-0.9137;-7.0828;7.8969;-1.8671;45.62;-0.3985;4.7272;4.0808;2.1133;133.562;-0.1878;-3.1973;1.9221;True;0.0807033934876101;0.104195734665915;359.979886235684;-0.0435947359109047;-2.05880923873818E-17;0;1;True;-2.26695369405233;-4.12612495710249;269.923944770813;3.7583229045301E-17;0.0288932775886494;0;47.9965;0;True;0.0285543736929603;0.454681058689362;-0.298021856632097;0.0308750756223234;0.0273136524547598;-0.0335938241151325;0.150933208443427;2.33284610317056;28.299419570614;0.0348924299844703;7.83224123211899;4.12822929309179;71.2976523671076;2.23123395348582;-13.5108213574776;4.75266687156743;326.213995168206;-0.0649622294562079;-0.30082524725058;2.29614516901325;24.4379836801411;-0.0342197680993297;7.37961285894812;3.98150825269898;70.2976287674835;2.27116038824424;-13.9660534588651;4.83964944828979;325.739221937467;0.194118322867325;0.273676653906136;5.22755594479241;0.99934036159936;-0.00120567583980525;-0.0362958403158105;-0.00150009068266451;0.997225251907312;-0.0744281310147099;0.036284864701488;0.0744334824132819;0.996565635213971;0.167691424353372;-0.194932470690999;5.26211542470463;0.999334245602351;0.00399571070907941;-0.0362643056228805;-0.00644244663196148;0.997691321053228;-0.0676056416022982;0.0359104503978252;0.0677942637027161;0.997052845821741;4.96156561058536;1.99207216608163;135.264461688539;5.00690791268152;2.00483334057372;135.635899268626;0.023;0.086;0.014;0.107;0.108;0.044;0.139;-0.001
1927061;L;2017-11-20_14.57.09;True;True;;61.4;PR FF;SHAMIR;71;B;1.586;5.325;-4.31;0;10;2.445;-12;0;0;NaN;2;0;0;4;0;0;NaN;NaN;NaN;0;0.612;2;1.9274;0.0788;50.074;0.017;-1.6136;3.9642;0.1189;16.687;0.6216;4.5155;2.3687;0.2898;56.872;-0.0573;0.5205;2.0568;True;0;0;359.999999537122;0.0257556166256442;-1.60651915090619E-17;0;1;True;5.17915105123999;4.25222779376864;89.868368565696;1.77299084145573E-17;0.0209123526545518;0;49.8118;0;True;0.253269980661077;0.319908199235729;1.61501747127555;0.057468294903758;0.0226263640543134;0.0971421533810155;0.0993933616757703;3.96598731169736;215.241999634986;0.0771583107863768;9.88648178020774;3.44380800338089;158.706250267722;-2.24620490776732;-11.7154727862038;6.45191332319543;232.680124234273;-0.162218609271858;-0.211132382950826;4.09740232504052;215.764741442871;0.0913483241694497;9.57132325826598;3.39719053070202;160.544464679116;-2.8403171307924;-11.9574369349348;6.55323129145166;232.187304803096;-0.110846184796771;-0.0475439889520471;5.13420533631194;0.998457962040445;0.00126859975816707;0.0554985467620149;-0.00394720891279598;0.998830795670623;0.0481815437879315;-0.0553725345260692;-0.0483263103768868;0.997295568096799;-0.375542204836993;-0.364777327848457;5.10335108978052;0.998031597657887;-0.0269206760845461;0.0566410387934105;0.0239261594902515;0.998313241545532;0.0528981157216338;-0.0579695520811808;-0.0514387884188893;0.996992267812296;2.17475008678547;0.408835635298763;52.2188654671168;2.16710265182338;0.373468176947266;53.545354449425;0.079;-0.026;0.04;-0.012;-0.033;-0.02;0.015;-0.024
1927061;R;2017-11-20_14.57.09;True;True;;61.4;PR FF;SHAMIR;71;B;1.586;5.325;-4.31;0;10;2.445;-12;0;0;NaN;2;0;0;4;0;0;NaN;NaN;NaN;0;0.612;2;1.9227;0.0458;117.955;0.0133;-1.5911;4.0334;0.0279;171.832;-0.8157;4.5097;2.396;0.1723;108.569;0.01;0.5121;2.1018;True;0;0;359.999999537122;-0.0257556166256442;-6.60304397914879E-18;0;1;True;-5.55234104204095;4.44143455151098;269.374069811916;1.77299084145573E-17;0.0209123526545518;0;49.8118;0;True;0.34681252623893;0.199666931711695;0.00161740403753588;0.058799704061135;0.0235767022397479;-0.0817351877268221;0.11257917801309;3.95575628154641;313.336603235352;-0.0676432648594679;9.89805215216515;2.79385787665467;13.7333851695176;2.27690668060641;-11.693060370848;6.5825453786346;299.932878592068;-0.426854672673496;-0.0855715918369819;3.93040523447182;311.587477023211;-0.411832662410666;9.6994051061898;2.64996838094821;12.8224140286112;1.9292768693141;-11.8931403594315;6.58336219574768;299.333154160087;0.0925386591516275;-0.0721091143147208;5.08828115303226;0.998808981323652;-0.000455440551293926;-0.048789459938722;0.00333047968492157;0.9982605500674;0.0588623995790265;0.0486777847922053;-0.0589547856669574;0.997073119943912;-0.259453368211165;-0.274195786022879;5.09276267266205;0.998971325470217;-0.000563534364405248;-0.0453428419631965;0.00332498989940412;0.998141423216758;0.0608493525108832;0.0452242781086458;-0.0609375228233393;0.997116534303642;2.17475008678546;0.408835635298749;127.781134532882;2.11340180218815;0.318043747463584;120.45719985149;0.068;-0.028;0.044;-0.021;-0.047;-0.03;0.037;-0.03
1929534;L;2017-11-20_13.48.37;True;False;;70;PR FF;INDO;10021;B;1.586;3.442;-4.826;0;8;2.5;-14;0;0;NaN;-10;0;0;NaN;NaN;NaN;NaN;NaN;NaN;0;-2.922;2;-9.9166;0.0971;129.908;0.3002;4.7556;-7.8441;0.1938;109.312;-2.9041;4.2578;-9.5411;0.2797;44.243;0.2709;-2.8567;2.1208;True;-0.038554097264058;-0.0768866014479214;0.027711602881957;-0.0178179825658872;-1.34012075328433E-18;0;0;False;999.9;999.9;999.9;1.04205479667549E-17;-0.0256053519866846;0;58.5452;20060;True;0.0624561877479728;-0.33349652842595;1.11185944290739;0.0773458905803459;0.0766438892104028;0.0576965000714082;0.077780570272056;6.52140758354353;240.870871937386;0.0445586696772057;7.82002294037637;4.4702271680805;134.738342046867;-2.11382115171056;-12.83815077447;19.6370153032242;253.687494052678;0.00237224072540115;0.40119913022871;6.23764507414174;238.797977515163;0.141832604514403;8.14134101696617;4.6676673249879;130.547350873229;-2.4305031482056;-12.4981930766489;19.4105097241271;252.619931219824;-0.0311740730826645;-0.0817030445833324;4.57978976580779;0.998401199405574;0.000271103011919581;0.0565240791934555;-0.00288759201144167;0.998927422073333;0.0462132799344499;-0.0564509241544066;-0.0463026125945535;0.997331119152026;-0.0871598249216751;0.253372395695258;4.59200271584876;0.99825923842055;-0.0190862205766782;0.0558050991587841;0.0165089059383129;0.998791802926319;0.0462859636597662;-0.0566210997132984;-0.0452841096996689;0.997368237150134;-9.94606097518065;0.0935002211879;30.0820049429954;-9.93564486713364;0.0695578272968382;111.442811764957;0.106;-0.043;0.088;-0.057;-0.03;0.069;-0.049;-0.055
1929534;R;2017-11-20_13.48.37;True;False;;70;PR FF;INDO;10021;B;1.586;3.443;-4.842;0;8;2.5;-14;0;0;NaN;-8;-2;45;NaN;NaN;NaN;NaN;NaN;NaN;0;-2.922;2;-7.9591;-1.8904;44.14;-0.4955;4.0907;-5.6097;-1.868;41.926;1.476;3.4642;-9.5757;2.1599;134.266;0.267;-2.7685;2.3606;True;-0.0535460551390002;-0.113570918203028;359.864873028436;0.0185991000260524;-7.73956027454163E-18;0;1;False;999.9;999.9;999.9;9.47672257789766E-18;-0.0235830534993229;0;58.4982;20060;True;0.15420945895648;-0.403650074042735;0.808676040886698;0.0658182218849983;0.0702272707144102;-0.043248045179918;0.0319083483355809;6.01416416772629;303.03448968506;0.00741020138841582;7.79980418320162;4.01539930529814;50.6574852059154;2.04746082697463;-13.0044789709698;18.4710763497381;290.766286921781;-0.18517446701292;0.425462033226385;5.56102723300749;303.765798411921;-0.0280613067781658;8.19223876685516;4.30422121785588;54.9752865390768;1.73213436842138;-12.6796111779221;18.071820449905;290.251434193509;0.0487570978277103;-0.109601815408777;4.70638987492816;0.998395139048991;-0.00274514542675473;-0.0565650996634153;0.00466318450428794;0.999417586111737;0.0338044861056523;0.0564393571333437;-0.0340140081021664;0.997826460973651;-0.0995236204878203;0.297335320120478;4.72836348970952;0.998257361859505;-0.0168231831806774;-0.0565616477922111;0.018641666162749;0.999321091545761;0.0317780470524072;0.0559886397046525;-0.0327770727713406;0.997893248661682;-8.93605913695218;2.05868781768224;135.579021045473;-8.98231542671141;1.97705358507083;133.587267987935;0.102;-0.052;0.05;-0.069;-0.054;-0.058;-0.012;0.049
1929572;L;2017-11-20_14.05.00;True;True;;70;PR FF;INDO;10021;B;1.586;3.442;-4.826;0;8;2.5;-14;0;0;NaN;-0.5;-2;45;NaN;NaN;NaN;NaN;NaN;NaN;0;-0.6;2;-0.4891;-1.975;44.237;-0.6693;0.4398;1.6288;-1.9649;43.568;1.3855;-0.4657;-2.0415;1.7525;134.312;0.0804;-0.635;2.123;True;-0.0478532518791526;-0.0679316724140656;359.977106329499;0.00198722107733653;-4.54874123436367E-18;0;0;False;999.9;999.9;999.9;1.26035770556754E-17;0.0161532436562854;0;58.2825;20217;True;-0.189710714021961;-1.1323367582241;1.38377784190458;0.133783889435662;0.0351432399593018;-0.0305410860968848;-0.0178738633803778;1.96079643466586;230.068604582366;-0.00066190396771422;7.8696268291668;2.89935790650968;133.064912035128;-2.53714361754228;-13.8503805693573;5.92683829427006;262.311755730358;0.188566527472963;1.09934911157036;1.62902999307019;219.304997346577;0.410740332752571;8.98499121048012;3.22141844813338;126.133515080727;-2.65276110264651;-12.6671075193609;5.61830701676517;260.378601335192;-0.0707708011892167;-0.0659942423341289;5.21076448039338;0.999736994822932;-0.000858255070353647;0.0229173423556922;0.000534036824308932;0.999899745904204;0.0141496623768711;-0.022927188817735;-0.014133702237679;0.999637225434294;0.148495975056103;1.06657221857646;5.22811562519507;0.99945543361909;-0.0250242463532006;0.0215086797300735;0.02484866169089;0.999655997212528;0.00839233276256235;-0.02171129248682;-0.00785330067425215;0.999733437195672;-1.4711511586352;1.8837207367945;136.400471889569;-1.55264375148363;1.965009377789;134.635477603219;0.366;0.104;0.267;0.047;-0.001;-0.004;0.159;0.045
1929572;R;2017-11-20_14.05.00;True;True;;70;PR FF;INDO;10021;B;1.586;3.443;-4.842;0;8;2.5;-14;0;0;NaN;-0.5;0;0;NaN;NaN;NaN;NaN;NaN;NaN;0;-0.6;2;-0.5121;0.0582;15.782;0.0619;-0.3305;1.5482;0.0996;169.874;-0.0607;0.5442;-0.2968;0.2085;138.509;0.0914;-0.5914;2.081;True;0.00442639129326621;-0.103494229390526;0.038818570958119;-0.000582496353590114;-3.54449064371529E-18;0;0;False;999.9;999.9;999.9;1.09631142731769E-17;0.0202856766930081;0;58.1958;20217;True;0.0307916927725325;-0.175733690562958;-0.776841850750321;0.0511439188554844;0.0213738463217054;0.0602491220047648;-0.0312220541026479;2.55227884200026;289.844813608018;0.0655944125091374;7.88009361416411;0.954049522036529;28.4533546349957;2.51799189791855;-13.8956147867396;5.97515329440308;284.991337579062;0.027423833798146;0.142837540791597;2.49111964034423;290.02966569285;-0.0746740591263598;8.05373129677055;0.942473706808457;33.359296135981;2.67365831419957;-13.6858947609568;5.94804028675413;285.325856691602;0.0878205567889518;-0.107554210676415;5.06763406195944;0.999888144387427;-0.000301320359017427;-0.0149535253204194;0.00077427963893347;0.999499254297382;0.0316329124491929;0.0149365057663403;-0.0316409523405793;0.999387688002245;0.0545490638924297;0.0684915877253838;5.07361790055933;0.999809252443694;0.0132476347362602;-0.0143512683020051;-0.0127998847364186;0.999441931577809;0.0308543085281991;0.0147520059217688;-0.0306647285641588;0.999420858669345;-0.472806967088968;0.152852734405826;153.221211417114;-0.552848230916277;0.034074282069487;111.850211125171;0.06;0.037;0.051;0.03;0.011;0.029;0.102;0.004
1929610;L;2017-11-20_14.03.11;True;True;;61.4;PR FF;SHAMIR;71;B;1.586;4.952;-4.171;0;10;2.133;-12;0;0;NaN;-10;0;0;-8;0;0;NaN;NaN;NaN;0;-2.501;2;-10.0142;0.0623;161.92;0.2546;7.2041;-8.0812;0.3308;177.484;-2.9575;2.0142;-9.7067;0.3134;38.566;0.1787;-2.4766;2.0672;True;0;0;359.999999537122;-0.00715146849165344;-1.1381626063479E-20;0;1;False;999.9;999.9;999.9;2.02519989837578E-18;-0.00454719941301071;0;49.5025;20060;True;0.116128657132823;0.0469735064552612;0.744835735293073;0.0892559632604396;0.0475791737833444;0.0180128315307777;0.0794446210005383;2.92716719766721;232.503205618985;0.039669276920502;9.74787242955346;7.7521708970678;102.874269430305;-1.96976305831757;-11.2991985363281;13.2064667224029;253.624225998188;-0.0959479861072539;0.0353692705041573;3.03318855644553;231.311344639847;0.0514242152854552;9.70388324855576;7.70511172574269;102.861229603399;-2.2294685617676;-11.3127280088664;13.2826378011996;252.723920958979;-0.0313893475024894;0.015053393493486;4.90043466900931;0.999297886858268;-0.000962633549246761;0.037454060624318;0.00083846425944946;0.999994101328385;0.0033308086288658;-0.037457046043246;-0.00329706613315013;0.999292799462013;-0.14855021324244;-0.0303171027303125;4.89588666237228;0.999199350915715;-0.0139250325352177;0.0375066740528653;0.0137900241515211;0.999897478404613;0.00385589341114642;-0.0375565222500063;-0.00333558825258543;0.99928893793912;-9.69947494787477;0.232792322942438;130.111846231376;-9.59401412852517;0.412241283895417;131.212373777731;0.219;-0.05;0.194;-0.049;-0.096;-0.003;0;0
1929610;R;2017-11-20_14.03.11;True;True;;61.4;PR FF;SHAMIR;71;B;1.586;5.208;-4.37;0;10;2.2;-12;0;0;NaN;-4;-2;135;-2;-2;135;NaN;NaN;NaN;0;-2.5;2;-4.0042;-1.9019;134.99;0.9265;2.4963;-1.8552;-2.059;130.44;-0.3978;-6.1415;-5.4314;1.811;45.439;0.0137;-2.2399;2.0704;True;0;0;359.999999537122;0.0184790738491167;-8.99723641053938E-18;0;1;True;-5.35461439300134;4.33587840801691;269.983059366036;1.78463255509149E-17;0.0242857508815105;0;49.7886;0;True;0.201895531102914;0.217053458714827;0.127698577603863;0.0601674559592113;0.0389802748566324;0.0134853104450793;0.117353329145277;4.98128258350625;297.315788584668;-0.00424539800538715;9.90232620979016;4.69143100978789;46.9760812473057;2.12269441493379;-11.4599859606359;12.3621856832263;282.288784453746;-0.185921830790761;-0.0942854293663893;5.06859737151317;294.646873602531;-0.180348198401387;9.69043694107094;4.44180333035494;46.8540437974176;1.89780761043156;-11.6699740283497;12.4768360805414;281.411288715495;0.0767809019875597;-0.00517724746390341;4.9160699125099;0.999260286993923;-0.000435439084318055;-0.0384537284229458;0.00190419781254079;0.999269555552254;0.0381671242968562;0.0384090206528693;-0.0382121150841563;0.998531212027587;-0.127078676458263;-0.222508812225319;4.91535321698495;0.999296265194316;-0.00268998083155459;-0.0374130775507208;0.0041607561463033;0.999219200027731;0.0392896729972687;0.037278176953566;-0.0394176901792479;0.998527207052442;-4.75175682767799;1.98343500305831;46.4661031940946;-4.82386541197994;2.0837963659887;46.2404774836711;0.079;-0.003;0.057;0.005;-0.031;-0.067;0.053;-0.028
1929648;L;2017-11-20_14.41.28;True;False;;61.4;PR FF;SHAMIR;71;B;1.586;1.889;-4.278;0;10;2.5;-12;0;0;NaN;3;-2;90;5;-2;90;NaN;NaN;NaN;0;1.133;2;3.0091;-1.9558;90.798;0.1096;-2.0628;5.2363;-2.0886;90.705;0.5867;6.5031;1.6888;1.8798;3.609;0.0457;1.1474;2.1608;True;-0.0547672470551009;-0.103192937071771;0.00682324512329536;0.00713897495783995;-1.43742200123588E-17;0;0;True;1.8207281383595;4.24614491297354;89.9214258648924;1.40240466788507E-17;0.0213888317616948;0;49.687;0;True;-0.0261508943541533;-0.200533257956022;0.0364228871878058;0.0460570308775041;0.0359219395504823;-0.0251863713356497;-0.0373463209756132;3.7752255856707;246.414700020027;-0.0423701630114893;9.76860768397531;1.54805432098766;163.720302833929;-2.43440910361989;-11.8405274116165;7.22866180380104;247.880088557418;0.000459309607325677;0.163491860962345;3.70142643948427;246.196656546194;-0.00997289490013654;9.97082231737624;1.55487206845519;160.562118003264;-2.41588110095182;-11.6359604742207;7.18369092238103;247.80895530885;-0.107169468546221;-0.225238636695653;5.01338504912565;0.999648000847572;0.000874547500373117;0.026516213306619;-0.00299118352749734;0.996799191412138;0.0798900796170122;-0.026361472313916;-0.0799412732371539;0.996450934873697;-0.0807278079477415;-0.0206643667683464;5.03035946031974;0.999658324371038;0.000250084455430793;0.0261375586743105;-0.00227364503503896;0.996996078457107;0.0774186675124653;-0.026039682293425;-0.0774516429710575;0.996655997798208;2.08422527243892;1.95025881465016;2.72836589321713;2.0865037242669;1.95704803101283;3.05288003226684;0.039;0.08;0.039;0.074;0.034;0.017;0.119;0.075
1929648;R;2017-11-20_14.41.28;True;False;;61.4;PR FF;SHAMIR;71;B;1.586;1.889;-4.278;0;10;2.5;-12;0;0;NaN;3;-2;90;5;-2;90;NaN;NaN;NaN;0;1.133;2;3.0439;-1.95;89.865;-0.0238;-2.1123;5.228;-2.0588;88.871;-0.5673;6.4663;1.7057;1.875;176.684;-0.0084;1.1316;2.1297;True;-0.034829216302388;-0.0745565596517918;359.93712178934;-0.00713897495783992;-1.1751489784414E-17;0;0;True;-1.98874700063214;4.23794795616953;269.775167323812;1.40240466788507E-17;0.0213888317616948;0;49.687;0;True;-0.00221784787177071;-0.0370693348830651;-0.149305125345664;0.0423412195291914;0.0357509692008057;-0.0542901048938922;-0.0535242177541203;2.19422194161402;306.056127099554;-0.0325480212922799;9.75558269725381;2.47984605465777;59.0843275040772;2.35185826299871;-11.8864176945675;5.6215696407676;296.425741416742;-0.0520907220729378;-0.0163496628314469;2.18375825172756;306.280593726308;-0.0556872106816945;9.79295557755153;2.48593982809392;59.5460877815455;2.38478450027691;-11.842316084103;5.61893792025452;296.589100178899;0.0159114690635925;-0.150001680873044;5.27098862212205;0.999740759595849;-0.00213524273835822;-0.0226683555019449;0.00325625530177256;0.998767247289948;0.0495316317343751;0.0225346489682875;-0.0495926050869317;0.998515279360595;0.0181686539949018;-0.112116799911054;5.27286459186161;0.999745238507414;0.000469957873689027;-0.0225662850587186;0.000639446098323067;0.998792205424351;0.0491296396511083;0.0225621184830176;-0.049131553233715;0.998537451118585;2.08422527243893;1.95025881465017;177.271634106783;2.00896150148197;1.98213061378663;179.513540492333;0.037;0.09;0.035;0.09;0.066;0.005;0.137;0.04
1929689;L;2017-11-20_14.34.50;True;False;;61.4;PR FF;SHAMIR;71;B;1.586;1.937;-4.398;0;10;2.5;-12;0;0;NaN;0;0;0;2;0;0;NaN;NaN;NaN;0;-0.751;2;0.0549;0.0299;55.106;0.1263;-0.8874;1.9578;0.028;51.201;0.4005;1.1442;0.5494;0.1882;58.418;0.091;-0.6018;1.902;True;-0.0493332858847845;-0.0824421173610216;0.0783729711761334;0.00191423749053927;-6.09637629929059E-18;0;0;True;1.86095529008423;4.33279276675865;89.9435944457448;1.56897702165781E-17;0.0330347199878622;0;49.6482;0;True;-0.0466522959583038;-0.36603249300634;0.193313432122788;0.0449811203570544;0.0235078032945321;0.00885918808630295;0.00779161268921272;3.40428337950175;264.654692804145;0.00260248837370568;9.85714238100971;1.10669867166878;105.475846100229;-2.44981401776386;-11.8182871193377;7.24817185666477;260.91965329967;0.056262797477997;0.371146182302797;3.25064829064927;264.792634797938;0.0835004202907774;10.2219002785805;1.2623289680549;101.769251916299;-2.44230195720681;-11.4450601695707;7.14928083428186;260.807895334872;-0.00256925508345095;-0.114362894085129;5.01844920641372;0.999984604187162;0.000453473314479219;0.0055304385538187;-0.000712910899881674;0.998894658440904;0.0469995010216012;-0.00550301251073799;-0.0470027201360061;0.998879602931766;0.0456538347321917;0.254729581115671;5.03553340600871;0.999983312911567;-0.00290884425868581;0.00499124468315713;0.0026862253704573;0.999026014680243;0.0440432308688881;-0.00511449818335536;-0.0440290883075016;0.999017157656035;0.0831659852104673;0.130669109010059;58.5357962525267;0.118633950248598;0.164194715865474;63.6027171256629;0.057;0.042;0.044;0.027;0.047;0.016;-0.012;-0.059
1929689;R;2017-11-20_14.34.50;True;False;;61.4;PR FF;SHAMIR;71;B;1.586;1.898;-4.355;0;10;2.5;-12;0;0;NaN;0;-2;45;2;-2;45;NaN;NaN;NaN;0;-0.751;2;0.0495;-1.9984;44.678;-0.9846;0.0234;2.0731;-1.9756;45.548;1.0356;-0.391;-1.4681;2.1179;132.998;0.0009;-0.7586;2.035;True;-0.0330625711312653;-0.0722350871172201;359.952589573098;0.00739358171681444;-7.85628544542054E-18;0;0;True;-1.95724002948857;4.33309165079937;269.838010049682;1.31881941390019E-17;0.0131617934038342;0;49.7255;0;True;0.0343983266428665;0.118791762073152;-0.0781133644893878;0.0470796789623269;0.0372493192499144;0.0732037757538925;-0.00566074004187056;2.32614326126298;286.019174861558;0.118967372475138;9.81301950494972;3.21099482854105;95.6078712375237;2.45950622117345;-11.7822919239041;7.99635105687322;290.905054096058;0.0386770728487826;-0.123494128080863;2.38056740605641;285.52463216517;0.0712063639253452;9.69491770177216;3.15095040634444;95.9961684605041;2.44097510828137;-11.8969163727714;8.03585559048903;290.83361036948;0.0958565198265767;-0.0845933059819375;5.08659932527542;0.999934281669133;-0.00139194011423366;-0.0113795802011549;0.0016941432470421;0.999644981037424;0.0265902569627839;0.011338528189083;-0.0266077881344309;0.999581644183755;0.061177971461106;-0.204529747977599;5.08374205080685;0.999938790514473;-2.7670282321781E-05;-0.0110641067786456;0.000332740506752311;0.999619762699448;0.0275720747216159;0.0110591368654593;-0.0275740685256035;0.999558585695074;-0.919242002551629;2.11697997585999;134.019172321432;-0.991551217405648;2.00058588205286;134.660370867697;0.038;0.041;0.035;0.046;0.027;0.023;0.109;0.011
